FECHA;HORA;VELOCIDAD
24/08/2020;142037579;44
24/08/2020;142037745;36
24/08/2020;142038848;23
24/08/2020;142040079;41
24/08/2020;142041046;37
24/08/2020;142041347;37
24/08/2020;142043379;44
24/08/2020;142044412;27
24/08/2020;142044413;33
24/08/2020;142046046;33
24/08/2020;142046479;40
24/08/2020;142047211;29
24/08/2020;142047412;8
24/08/2020;142048645;36
24/08/2020;142049078;36
24/08/2020;142049178;26
24/08/2020;142050712;33
24/08/2020;142052512;35
24/08/2020;142054411;36
24/08/2020;142055811;38
24/08/2020;142056313;64
24/08/2020;142056712;38
24/08/2020;142057013;38
24/08/2020;142057612;0
24/08/2020;142057978;28
24/08/2020;142058219;53
24/08/2020;142058680;28
24/08/2020;142059079;53
24/08/2020;142059412;35
24/08/2020;142120545;51
24/08/2020;142128149;29
24/08/2020;142132449;0
24/08/2020;142140152;47
24/08/2020;142141484;42
24/08/2020;142142617;45
24/08/2020;142147916;5
24/08/2020;142151685;48
24/08/2020;142152150;53
24/08/2020;142156049;44
24/08/2020;142156617;47
24/08/2020;142200983;0
24/08/2020;142201216;42
24/08/2020;142201450;42
24/08/2020;142201649;0
24/08/2020;142206983;47
24/08/2020;142210449;0
24/08/2020;142211283;52
24/08/2020;142215050;39
24/08/2020;142216183;54
24/08/2020;142217352;45
24/08/2020;142218218;50
24/08/2020;142220750;50
24/08/2020;142221451;48
24/08/2020;142222416;51
24/08/2020;142224650;45
24/08/2020;142226983;26
24/08/2020;142227349;0
24/08/2020;142227850;42
24/08/2020;142229950;0
24/08/2020;142230449;0
24/08/2020;142231116;38
24/08/2020;142232282;41
24/08/2020;142232816;45
24/08/2020;142234317;49
24/08/2020;142236218;41
24/08/2020;142237883;42
24/08/2020;142239149;46
24/08/2020;142240949;52
24/08/2020;142242716;47
24/08/2020;142244116;43
24/08/2020;142246050;52
24/08/2020;142246683;52
24/08/2020;142246684;44
24/08/2020;142247617;52
24/08/2020;142248816;44
24/08/2020;142249784;50
24/08/2020;142251049;46
24/08/2020;142251517;46
24/08/2020;142254149;48
24/08/2020;142255487;48
24/08/2020;142256749;45
24/08/2020;142301483;38
24/08/2020;142302682;37
24/08/2020;142304450;0
24/08/2020;142307149;44
24/08/2020;142313018;43
24/08/2020;142320216;50
24/08/2020;142331416;50
24/08/2020;142332749;48
24/08/2020;142334083;40
24/08/2020;142334683;37
24/08/2020;142336184;37
24/08/2020;142343216;49
24/08/2020;142347416;40
24/08/2020;142348517;0
24/08/2020;142350017;57
24/08/2020;142350116;57
24/08/2020;142350249;45
24/08/2020;142351450;49
24/08/2020;142351651;42
24/08/2020;142353716;44
24/08/2020;142356516;44
24/08/2020;142356883;47
24/08/2020;142358482;48
24/08/2020;142411749;53
24/08/2020;142413216;53
24/08/2020;142415883;36
24/08/2020;142417053;37
24/08/2020;142417054;36
24/08/2020;142417650;35
24/08/2020;142417849;13
24/08/2020;142418949;13
24/08/2020;142419183;39
24/08/2020;142419782;36
24/08/2020;142420049;36
24/08/2020;142420216;9
24/08/2020;142420982;40
24/08/2020;142421382;36
24/08/2020;142421716;40
24/08/2020;142421949;22
24/08/2020;142422182;40
24/08/2020;142422535;22
24/08/2020;142422883;0
24/08/2020;142424040;39
24/08/2020;142425049;40
24/08/2020;142425217;40
24/08/2020;142425516;38
24/08/2020;142426850;39
24/08/2020;142428649;32
24/08/2020;142428749;32
24/08/2020;142428985;0
24/08/2020;142430587;35
24/08/2020;142430917;0
24/08/2020;142432515;44
24/08/2020;142433749;18
24/08/2020;142434316;41
24/08/2020;142435283;44
24/08/2020;142435655;43
24/08/2020;142439449;46
24/08/2020;142442550;47
24/08/2020;142442649;50
24/08/2020;142442982;47
24/08/2020;142443734;47
24/08/2020;142445417;43
24/08/2020;142445783;48
24/08/2020;142446515;43
24/08/2020;142449049;40
24/08/2020;142453216;0
24/08/2020;142454515;0
24/08/2020;142455982;65
24/08/2020;142457149;46
24/08/2020;142457350;72
24/08/2020;142501983;36
24/08/2020;142502449;48
24/08/2020;142506683;37
24/08/2020;142523116;50
24/08/2020;142524283;68
24/08/2020;142526182;0
24/08/2020;142528017;49
24/08/2020;142528183;0
24/08/2020;142538082;49
24/08/2020;142545684;52
24/08/2020;142551449;41
24/08/2020;142552383;40
24/08/2020;142600249;40
24/08/2020;142601149;40
24/08/2020;142603815;44
24/08/2020;142605020;46
24/08/2020;142605182;44
24/08/2020;142606216;0
24/08/2020;142606482;46
24/08/2020;142607115;0
24/08/2020;142607515;54
24/08/2020;142608049;47
24/08/2020;142608350;47
24/08/2020;142609083;51
24/08/2020;142609649;28
24/08/2020;142612282;0
24/08/2020;142612616;108
24/08/2020;142613751;51
24/08/2020;142615146;37
24/08/2020;142618450;42
24/08/2020;142619417;55
24/08/2020;142619950;55
24/08/2020;142621116;42
24/08/2020;142622782;49
24/08/2020;142622886;0
24/08/2020;142623577;0
24/08/2020;142624177;48
24/08/2020;142625410;48
24/08/2020;142626843;47
24/08/2020;142626943;27
24/08/2020;142627576;58
24/08/2020;142629176;47
24/08/2020;142630143;49
24/08/2020;142631676;49
24/08/2020;142632710;45
24/08/2020;142634179;0
24/08/2020;142634709;42
24/08/2020;142637076;41
24/08/2020;142637377;0
24/08/2020;142638543;37
24/08/2020;142640609;28
24/08/2020;142640777;45
24/08/2020;142640943;28
24/08/2020;142641378;45
24/08/2020;142642977;37
24/08/2020;142643976;37
24/08/2020;142644177;36
24/08/2020;142645109;37
24/08/2020;142645809;36
24/08/2020;142647114;0
24/08/2020;142651210;0
24/08/2020;142704610;44
24/08/2020;142722943;42
24/08/2020;142724676;56
24/08/2020;142729510;49
24/08/2020;142731809;0
24/08/2020;142734712;41
24/08/2020;142734976;40
24/08/2020;142735377;41
24/08/2020;142735778;38
24/08/2020;142737509;36
24/08/2020;142738476;44
24/08/2020;142738810;46
24/08/2020;142741243;48
24/08/2020;142745576;53
24/08/2020;142746042;45
24/08/2020;142747578;47
24/08/2020;142750076;44
24/08/2020;142752042;0
24/08/2020;142752876;0
24/08/2020;142758642;0
24/08/2020;142759242;46
24/08/2020;142800343;56
24/08/2020;142802543;48
24/08/2020;142803276;41
24/08/2020;142807012;48
24/08/2020;142807742;47
24/08/2020;142809376;46
24/08/2020;142809676;0
24/08/2020;142812843;49
24/08/2020;142816909;51
24/08/2020;142818042;50
24/08/2020;142819443;45
24/08/2020;142819710;43
24/08/2020;142821776;43
24/08/2020;142823143;42
24/08/2020;142824376;42
24/08/2020;142825076;30
24/08/2020;142827210;48
24/08/2020;142828743;45
24/08/2020;142829010;45
24/08/2020;142829876;49
24/08/2020;142831281;46
24/08/2020;142831809;43
24/08/2020;142833282;48
24/08/2020;142834643;5
24/08/2020;142834743;44
24/08/2020;142836610;43
24/08/2020;142837877;48
24/08/2020;142838076;43
24/08/2020;142839143;40
24/08/2020;142839676;40
24/08/2020;142839843;46
24/08/2020;142841253;0
24/08/2020;142841942;48
24/08/2020;142842709;39
24/08/2020;142843644;39
24/08/2020;142844511;49
24/08/2020;142845309;49
24/08/2020;142845846;40
24/08/2020;142849175;0
24/08/2020;142850376;0
24/08/2020;142851013;0
24/08/2020;142851210;45
24/08/2020;142853110;0
24/08/2020;142854509;32
24/08/2020;142854676;22
24/08/2020;142855309;22
24/08/2020;142857176;47
24/08/2020;142859476;44
24/08/2020;142900109;42
24/08/2020;142900242;41
24/08/2020;142901743;38
24/08/2020;142906643;0
24/08/2020;142914409;54
24/08/2020;142928442;42
24/08/2020;142930442;0
24/08/2020;142931643;51
24/08/2020;142934909;40
24/08/2020;142936809;0
24/08/2020;142938176;42
24/08/2020;142938876;48
24/08/2020;142940078;40
24/08/2020;142945276;43
24/08/2020;142947809;47
24/08/2020;142950343;0
24/08/2020;142951010;45
24/08/2020;142955742;17
24/08/2020;142956110;28
24/08/2020;143000709;43
24/08/2020;143003210;59
24/08/2020;143003943;39
24/08/2020;143019743;49
24/08/2020;143039208;0
24/08/2020;143039542;0
24/08/2020;143039810;0
24/08/2020;143040512;52
24/08/2020;143041443;40
24/08/2020;143041444;40
24/08/2020;143041445;55
24/08/2020;143041642;55
24/08/2020;143042180;40
24/08/2020;143044976;42
24/08/2020;143046309;39
24/08/2020;143047775;55
24/08/2020;143047776;41
24/08/2020;143049575;0
24/08/2020;143049875;61
24/08/2020;143050109;61
24/08/2020;143051311;35
24/08/2020;143052242;42
24/08/2020;143054242;0
24/08/2020;143054575;25
24/08/2020;143054776;0
24/08/2020;143055078;25
24/08/2020;143055275;39
24/08/2020;143057209;0
24/08/2020;143057276;38
24/08/2020;143059209;38
24/08/2020;143059275;49
24/08/2020;143100809;40
24/08/2020;143102508;0
24/08/2020;143102909;36
24/08/2020;143103645;41
24/08/2020;143105442;36
24/08/2020;143105642;43
24/08/2020;143107044;37
24/08/2020;143107210;43
24/08/2020;143108775;0
24/08/2020;143108976;29
24/08/2020;143109976;27
24/08/2020;143110077;32
24/08/2020;143110875;50
24/08/2020;143111553;27
24/08/2020;143111784;10
24/08/2020;143111785;35
24/08/2020;143113479;35
24/08/2020;143114610;35
24/08/2020;143116077;35
24/08/2020;143117575;37
24/08/2020;143119009;41
24/08/2020;143121309;0
24/08/2020;143123275;52
24/08/2020;143123542;52
24/08/2020;143123809;57
24/08/2020;143129702;51
24/08/2020;143135536;50
24/08/2020;143136636;0
24/08/2020;143137869;45
24/08/2020;143137937;0
24/08/2020;143139337;43
24/08/2020;143146536;50
24/08/2020;143149403;0
24/08/2020;143151503;42
24/08/2020;143156536;45
24/08/2020;143157069;48
24/08/2020;143203503;44
24/08/2020;143205236;41
24/08/2020;143206236;41
24/08/2020;143206636;57
24/08/2020;143207337;36
24/08/2020;143207871;57
24/08/2020;143211803;0
24/08/2020;143212008;42
24/08/2020;143213170;49
24/08/2020;143215069;45
24/08/2020;143215469;0
24/08/2020;143216203;40
24/08/2020;143221803;0
24/08/2020;143222404;0
24/08/2020;143222903;49
24/08/2020;143223069;0
24/08/2020;143224204;47
24/08/2020;143224703;47
24/08/2020;143225904;0
24/08/2020;143225970;47
24/08/2020;143228102;42
24/08/2020;143228769;52
24/08/2020;143230669;37
24/08/2020;143230836;0
24/08/2020;143231069;0
24/08/2020;143231770;0
24/08/2020;143232069;37
24/08/2020;143233574;0
24/08/2020;143234669;35
24/08/2020;143234836;9
24/08/2020;143236403;0
24/08/2020;143236569;24
24/08/2020;143238636;42
24/08/2020;143239336;39
24/08/2020;143241002;38
24/08/2020;143241069;47
24/08/2020;143241302;38
24/08/2020;143242636;44
24/08/2020;143244537;44
24/08/2020;143244636;0
24/08/2020;143245271;41
24/08/2020;143246107;42
24/08/2020;143247970;42
24/08/2020;143248837;43
24/08/2020;143249836;54
24/08/2020;143252036;42
24/08/2020;143252802;41
24/08/2020;143255369;0
24/08/2020;143257074;0
24/08/2020;143258536;47
24/08/2020;143259869;0
24/08/2020;143301303;36
24/08/2020;143305070;0
24/08/2020;143320336;50
24/08/2020;143321835;68
24/08/2020;143323036;48
24/08/2020;143323603;46
24/08/2020;143324903;0
24/08/2020;143325069;46
24/08/2020;143325802;51
24/08/2020;143327370;45
24/08/2020;143327570;45
24/08/2020;143329136;53
24/08/2020;143334803;46
24/08/2020;143335136;44
24/08/2020;143337269;39
24/08/2020;143339169;0
24/08/2020;143345935;49
24/08/2020;143346835;41
24/08/2020;143348170;0
24/08/2020;143349012;51
24/08/2020;143349473;51
24/08/2020;143407702;0
24/08/2020;143408802;0
24/08/2020;143409369;52
24/08/2020;143413136;0
24/08/2020;143413204;47
24/08/2020;143413736;0
24/08/2020;143414406;45
24/08/2020;143416002;47
24/08/2020;143416102;0
24/08/2020;143417336;43
24/08/2020;143420602;42
24/08/2020;143423069;46
24/08/2020;143423969;30
24/08/2020;143424069;30
24/08/2020;143425402;49
24/08/2020;143425502;30
24/08/2020;143428002;32
24/08/2020;143428502;32
24/08/2020;143429070;32
24/08/2020;143430269;50
24/08/2020;143430869;75
24/08/2020;143431103;44
24/08/2020;143432402;20
24/08/2020;143433735;37
24/08/2020;143434836;43
24/08/2020;143435436;43
24/08/2020;143435536;43
24/08/2020;143436571;43
24/08/2020;143438136;43
24/08/2020;143439003;44
24/08/2020;143440369;0
24/08/2020;143440469;43
24/08/2020;143441972;44
24/08/2020;143442969;39
24/08/2020;143443369;44
24/08/2020;143445336;0
24/08/2020;143445535;40
24/08/2020;143447004;43
24/08/2020;143447702;25
24/08/2020;143450236;0
24/08/2020;143450469;49
24/08/2020;143451569;44
24/08/2020;143451702;45
24/08/2020;143452611;49
24/08/2020;143453802;32
24/08/2020;143454668;37
24/08/2020;143455369;47
24/08/2020;143456937;41
24/08/2020;143457469;37
24/08/2020;143458373;39
24/08/2020;143459935;38
24/08/2020;143504535;51
24/08/2020;143506536;47
24/08/2020;143511704;35
24/08/2020;143514935;41
24/08/2020;143518535;0
24/08/2020;143520602;47
24/08/2020;143522002;53
24/08/2020;143524135;0
24/08/2020;143526137;46
24/08/2020;143527669;46
24/08/2020;143528869;46
24/08/2020;143529768;47
24/08/2020;143530535;51
24/08/2020;143531970;48
24/08/2020;143537602;44
24/08/2020;143538970;36
24/08/2020;143540335;36
24/08/2020;143541369;48
24/08/2020;143618202;0
24/08/2020;143619502;42
24/08/2020;143620969;0
24/08/2020;143621637;0
24/08/2020;143622102;46
24/08/2020;143622502;46
24/08/2020;143622635;38
24/08/2020;143623405;38
24/08/2020;143624004;38
24/08/2020;143624336;45
24/08/2020;143625079;0
24/08/2020;143626302;38
24/08/2020;143626969;0
24/08/2020;143627068;50
24/08/2020;143627339;0
24/08/2020;143627435;26
24/08/2020;143628136;50
24/08/2020;143629190;51
24/08/2020;143629924;39
24/08/2020;143631789;38
24/08/2020;143632495;38
24/08/2020;143632857;34
24/08/2020;143633823;35
24/08/2020;143634389;43
24/08/2020;143635090;35
24/08/2020;143635223;31
24/08/2020;143635290;31
24/08/2020;143637290;36
24/08/2020;143638526;27
24/08/2020;143639291;20
24/08/2020;143640156;33
24/08/2020;143641623;33
24/08/2020;143643723;0
24/08/2020;143644489;34
24/08/2020;143644724;34
24/08/2020;143645628;20
24/08/2020;143645723;43
24/08/2020;143646023;43
24/08/2020;143646260;20
24/08/2020;143647490;34
24/08/2020;143647757;69
24/08/2020;143648724;41
24/08/2020;143650390;41
24/08/2020;143650824;55
24/08/2020;143651123;36
24/08/2020;143653057;0
24/08/2020;143654157;32
24/08/2020;143655423;37
24/08/2020;143701756;74
24/08/2020;143702290;40
24/08/2020;143704723;36
24/08/2020;143705223;53
24/08/2020;143705923;28
24/08/2020;143706026;36
24/08/2020;143707092;34
24/08/2020;143707423;28
24/08/2020;143708423;35
24/08/2020;143709556;32
24/08/2020;143711157;10
24/08/2020;143711257;32
24/08/2020;143712659;44
24/08/2020;143712792;22
24/08/2020;143713723;36
24/08/2020;143720357;52
24/08/2020;143720756;52
24/08/2020;143721426;52
24/08/2020;143725590;57
24/08/2020;143733189;50
24/08/2020;143734624;64
24/08/2020;143738189;54
24/08/2020;143741423;0
24/08/2020;143741424;42
24/08/2020;143744124;57
24/08/2020;143744256;47
24/08/2020;143745524;0
24/08/2020;143750656;0
24/08/2020;143751623;0
24/08/2020;143753089;44
24/08/2020;143754090;41
24/08/2020;143755157;31
24/08/2020;143757223;0
24/08/2020;143759256;51
24/08/2020;143801989;53
24/08/2020;143807923;26
24/08/2020;143807991;26
24/08/2020;143808523;45
24/08/2020;143809956;27
24/08/2020;143812756;0
24/08/2020;143814191;42
24/08/2020;143814956;47
24/08/2020;143815291;42
24/08/2020;143815590;22
24/08/2020;143816522;22
24/08/2020;143816756;34
24/08/2020;143819392;40
24/08/2020;143821126;38
24/08/2020;143821289;38
24/08/2020;143821757;38
24/08/2020;143822489;36
24/08/2020;143823157;37
24/08/2020;143824532;0
24/08/2020;143825057;0
24/08/2020;143825756;40
24/08/2020;143826622;21
24/08/2020;143827856;43
24/08/2020;143828956;23
24/08/2020;143828957;34
24/08/2020;143829526;34
24/08/2020;143830227;34
24/08/2020;143832189;39
24/08/2020;143835090;0
24/08/2020;143836823;43
24/08/2020;143838756;41
24/08/2020;143838857;36
24/08/2020;143840189;36
24/08/2020;143842923;31
24/08/2020;143843132;32
24/08/2020;143846823;36
24/08/2020;143848025;44
24/08/2020;143854789;51
24/08/2020;143858389;49
24/08/2020;143859223;64
24/08/2020;143859623;49
24/08/2020;143902323;46
24/08/2020;143903056;52
24/08/2020;143904192;43
24/08/2020;143925356;0
24/08/2020;143926256;41
24/08/2020;143928890;45
24/08/2020;143929958;62
24/08/2020;143930123;45
24/08/2020;143931524;48
24/08/2020;143934690;40
24/08/2020;143935293;40
24/08/2020;143939690;0
24/08/2020;143940222;43
24/08/2020;143941989;43
24/08/2020;143942089;37
24/08/2020;143948556;0
24/08/2020;143952989;44
24/08/2020;143953425;0
24/08/2020;143954056;35
24/08/2020;143956956;31
24/08/2020;143957057;0
24/08/2020;144004222;48
24/08/2020;144004830;0
24/08/2020;144005757;53
24/08/2020;144006090;42
24/08/2020;144008156;45
24/08/2020;144010155;44
24/08/2020;144010790;44
24/08/2020;144011656;45
24/08/2020;144014523;47
24/08/2020;144015489;48
24/08/2020;144015723;40
24/08/2020;144016968;35
24/08/2020;144017389;36
24/08/2020;144019756;0
24/08/2020;144021456;41
24/08/2020;144023689;45
24/08/2020;144024189;50
24/08/2020;144025389;45
24/08/2020;144025455;42
24/08/2020;144026557;37
24/08/2020;144026558;37
24/08/2020;144027889;41
24/08/2020;144028622;42
24/08/2020;144030389;45
24/08/2020;144032322;51
24/08/2020;144033056;39
24/08/2020;144033758;51
24/08/2020;144035622;34
24/08/2020;144036790;34
24/08/2020;144037024;34
24/08/2020;144039123;40
24/08/2020;144040657;36
24/08/2020;144040658;40
24/08/2020;144040857;36
24/08/2020;144041361;51
24/08/2020;144041956;39
24/08/2020;144046789;39
24/08/2020;144046889;0
24/08/2020;144047090;0
24/08/2020;144048301;38
24/08/2020;144049723;39
24/08/2020;144050055;38
24/08/2020;144050923;40
24/08/2020;144051355;42
24/08/2020;144051461;42
24/08/2020;144052523;22
24/08/2020;144052889;38
24/08/2020;144054922;41
24/08/2020;144116822;0
24/08/2020;144127822;50
24/08/2020;144130323;0
24/08/2020;144130855;53
24/08/2020;144132529;51
24/08/2020;144134228;49
24/08/2020;144136528;39
24/08/2020;144136529;0
24/08/2020;144137662;42
24/08/2020;144138896;43
24/08/2020;144143195;37
24/08/2020;144145932;40
24/08/2020;144146161;49
24/08/2020;144147833;50
24/08/2020;144150130;0
24/08/2020;144153768;38
24/08/2020;144154362;0
24/08/2020;144155228;42
24/08/2020;144156061;43
24/08/2020;144158428;44
24/08/2020;144159895;0
24/08/2020;144200328;46
24/08/2020;144203862;37
24/08/2020;144204531;37
24/08/2020;144204594;45
24/08/2020;144205795;45
24/08/2020;144206862;0
24/08/2020;144207162;28
24/08/2020;144208262;0
24/08/2020;144209129;44
24/08/2020;144210161;0
24/08/2020;144211195;36
24/08/2020;144211630;36
24/08/2020;144211728;48
24/08/2020;144211828;48
24/08/2020;144212728;44
24/08/2020;144215561;53
24/08/2020;144217262;0
24/08/2020;144217431;0
24/08/2020;144217862;34
24/08/2020;144218196;35
24/08/2020;144220495;0
24/08/2020;144220496;43
24/08/2020;144221161;37
24/08/2020;144222262;40
24/08/2020;144223361;34
24/08/2020;144225195;0
24/08/2020;144227362;0
24/08/2020;144227530;64
24/08/2020;144228133;40
24/08/2020;144228529;49
24/08/2020;144230562;0
24/08/2020;144230695;42
24/08/2020;144232728;20
24/08/2020;144233296;47
24/08/2020;144234328;44
24/08/2020;144235063;42
24/08/2020;144236628;41
24/08/2020;144236728;49
24/08/2020;144237561;57
24/08/2020;144238563;43
24/08/2020;144239795;41
24/08/2020;144242161;0
24/08/2020;144242961;33
24/08/2020;144243629;44
24/08/2020;144244794;42
24/08/2020;144247728;0
24/08/2020;144248062;0
24/08/2020;144250762;35
24/08/2020;144250763;50
24/08/2020;144257794;28
24/08/2020;144258196;45
24/08/2020;144300694;36
24/08/2020;144314262;0
24/08/2020;144324128;47
24/08/2020;144327063;43
24/08/2020;144328194;43
24/08/2020;144328561;47
24/08/2020;144328894;47
24/08/2020;144332694;48
24/08/2020;144334261;49
24/08/2020;144335162;0
24/08/2020;144336328;43
24/08/2020;144337594;48
24/08/2020;144337897;44
24/08/2020;144345294;49
24/08/2020;144345761;49
24/08/2020;144345861;37
24/08/2020;144347894;0
24/08/2020;144349394;50
24/08/2020;144351961;0
24/08/2020;144352328;38
24/08/2020;144354162;0
24/08/2020;144358162;37
24/08/2020;144400695;0
24/08/2020;144401662;48
24/08/2020;144402895;54
24/08/2020;144404428;52
24/08/2020;144409262;64
24/08/2020;144411162;46
24/08/2020;144411627;44
24/08/2020;144412461;44
24/08/2020;144412462;44
24/08/2020;144414628;46
24/08/2020;144414861;42
24/08/2020;144415862;48
24/08/2020;144415863;14
24/08/2020;144417463;46
24/08/2020;144418728;39
24/08/2020;144419227;40
24/08/2020;144420428;59
24/08/2020;144421082;0
24/08/2020;144422962;47
24/08/2020;144428494;0
24/08/2020;144429661;19
24/08/2020;144430563;19
24/08/2020;144430661;42
24/08/2020;144432527;49
24/08/2020;144433427;35
24/08/2020;144434761;38
24/08/2020;144436427;50
24/08/2020;144437833;36
24/08/2020;144438831;44
24/08/2020;144439094;36
24/08/2020;144440794;44
24/08/2020;144441927;30
24/08/2020;144442094;44
24/08/2020;144442729;30
24/08/2020;144443363;18
24/08/2020;144443463;64
24/08/2020;144444165;18
24/08/2020;144444928;44
24/08/2020;144446627;46
24/08/2020;144446927;37
24/08/2020;144447962;39
24/08/2020;144449196;45
24/08/2020;144451027;44
24/08/2020;144452827;44
24/08/2020;144453428;30
24/08/2020;144454328;38
24/08/2020;144455495;56
24/08/2020;144456429;0
24/08/2020;144457294;48
24/08/2020;144457661;43
24/08/2020;144458530;39
24/08/2020;144458796;12
24/08/2020;144458797;12
24/08/2020;144459829;43
24/08/2020;144500495;43
24/08/2020;144500962;40
24/08/2020;144518494;47
24/08/2020;144523761;0
24/08/2020;144527827;0
24/08/2020;144530462;0
24/08/2020;144536928;0
24/08/2020;144537694;0
24/08/2020;144538294;43
24/08/2020;144543294;48
24/08/2020;144543561;0
24/08/2020;144544394;47
24/08/2020;144544695;45
24/08/2020;144546233;53
24/08/2020;144547195;52
24/08/2020;144547627;52
24/08/2020;144555828;46
24/08/2020;144556795;49
24/08/2020;144557128;48
24/08/2020;144602894;47
24/08/2020;144603961;47
24/08/2020;144605400;0
24/08/2020;144605994;49
24/08/2020;144608827;43
24/08/2020;144610394;44
24/08/2020;144611495;40
24/08/2020;144612395;40
24/08/2020;144612597;34
24/08/2020;144613327;56
24/08/2020;144613595;56
24/08/2020;144616527;0
24/08/2020;144616927;44
24/08/2020;144616928;47
24/08/2020;144617762;47
24/08/2020;144618628;47
24/08/2020;144619062;45
24/08/2020;144619697;55
24/08/2020;144620495;46
24/08/2020;144621427;41
24/08/2020;144621428;41
24/08/2020;144621527;46
24/08/2020;144622127;41
24/08/2020;144623494;64
24/08/2020;144623495;0
24/08/2020;144623827;64
24/08/2020;144624063;39
24/08/2020;144624960;45
24/08/2020;144626328;46
24/08/2020;144630360;46
24/08/2020;144631161;44
24/08/2020;144632927;50
24/08/2020;144634456;34
24/08/2020;144634756;50
24/08/2020;144635924;49
24/08/2020;144637390;45
24/08/2020;144639064;40
24/08/2020;144640022;35
24/08/2020;144640155;42
24/08/2020;144642389;0
24/08/2020;144642390;0
24/08/2020;144643923;39
24/08/2020;144644990;47
24/08/2020;144645327;0
24/08/2020;144645695;48
24/08/2020;144647622;48
24/08/2020;144651389;0
24/08/2020;144652523;50
24/08/2020;144654422;70
24/08/2020;144654622;46
24/08/2020;144657089;45
24/08/2020;144658289;35
24/08/2020;144659156;35
24/08/2020;144659632;35
24/08/2020;144700956;35
24/08/2020;144725823;44
24/08/2020;144726463;62
24/08/2020;144728690;37
24/08/2020;144733155;60
24/08/2020;144739889;55
24/08/2020;144740122;48
24/08/2020;144741690;49
24/08/2020;144742456;49
24/08/2020;144742955;56
24/08/2020;144744389;0
24/08/2020;144745656;56
24/08/2020;144750156;48
24/08/2020;144752157;49
24/08/2020;144756656;44
24/08/2020;144756755;87
24/08/2020;144803522;0
24/08/2020;144805888;53
24/08/2020;144806523;53
24/08/2020;144807089;53
24/08/2020;144807156;47
24/08/2020;144809189;47
24/08/2020;144809956;41
24/08/2020;144810192;45
24/08/2020;144811722;36
24/08/2020;144812190;0
24/08/2020;144812191;36
24/08/2020;144812192;51
24/08/2020;144814788;0
24/08/2020;144815889;41
24/08/2020;144817922;0
24/08/2020;144818323;42
24/08/2020;144818656;0
24/08/2020;144819456;45
24/08/2020;144821091;48
24/08/2020;144821189;0
24/08/2020;144822989;50
24/08/2020;144823191;41
24/08/2020;144823857;45
24/08/2020;144825029;46
24/08/2020;144825724;41
24/08/2020;144826537;41
24/08/2020;144826538;41
24/08/2020;144826622;42
24/08/2020;144828322;43
24/08/2020;144828488;0
24/08/2020;144829489;25
24/08/2020;144829656;26
24/08/2020;144831424;25
24/08/2020;144831923;52
24/08/2020;144833322;0
24/08/2020;144833323;0
24/08/2020;144834823;8
24/08/2020;144835022;44
24/08/2020;144837522;49
24/08/2020;144839588;48
24/08/2020;144840722;55
24/08/2020;144846555;48
24/08/2020;144849789;0
24/08/2020;144851888;41
24/08/2020;144853055;54
24/08/2020;144855623;46
24/08/2020;144857355;46
24/08/2020;144857823;57
24/08/2020;144858889;50
24/08/2020;144921889;0
24/08/2020;144921890;49
24/08/2020;144922389;34
24/08/2020;144931355;67
24/08/2020;144934522;49
24/08/2020;144936988;45
24/08/2020;144939988;47
24/08/2020;144941255;48
24/08/2020;144943591;47
24/08/2020;144945856;78
24/08/2020;144946489;44
24/08/2020;144948723;48
24/08/2020;144950688;53
24/08/2020;144957555;49
24/08/2020;144959122;50
24/08/2020;144959521;48
24/08/2020;145003888;44
24/08/2020;145004724;47
24/08/2020;145005058;38
24/08/2020;145005890;44
24/08/2020;145008156;0
24/08/2020;145008555;39
24/08/2020;145009388;44
24/08/2020;145009389;0
24/08/2020;145010988;0
24/08/2020;145011190;0
24/08/2020;145011255;34
24/08/2020;145011489;0
24/08/2020;145012398;47
24/08/2020;145012455;0
24/08/2020;145013888;51
24/08/2020;145015655;46
24/08/2020;145016556;40
24/08/2020;145016557;54
24/08/2020;145017555;41
24/08/2020;145018623;0
24/08/2020;145019023;42
24/08/2020;145022288;0
24/08/2020;145022689;42
24/08/2020;145022788;45
24/08/2020;145023855;45
24/08/2020;145025423;39
24/08/2020;145027155;0
24/08/2020;145027156;38
24/08/2020;145027422;0
24/08/2020;145028157;0
24/08/2020;145030922;43
24/08/2020;145032488;43
24/08/2020;145032889;34
24/08/2020;145033623;43
24/08/2020;145034622;41
24/08/2020;145035421;83
24/08/2020;145035722;29
24/08/2020;145036525;38
24/08/2020;145037422;47
24/08/2020;145037588;47
24/08/2020;145037589;27
24/08/2020;145038788;39
24/08/2020;145038888;32
24/08/2020;145039125;39
24/08/2020;145039455;39
24/08/2020;145040623;40
24/08/2020;145042097;40
24/08/2020;145043355;45
24/08/2020;145046522;44
24/08/2020;145046988;46
24/08/2020;145047488;44
24/08/2020;145047889;45
24/08/2020;145048721;0
24/08/2020;145049724;54
24/08/2020;145052455;42
24/08/2020;145054355;43
24/08/2020;145055893;42
24/08/2020;145058489;48
24/08/2020;145058955;39
24/08/2020;145059222;39
24/08/2020;145100022;48
24/08/2020;145101388;49
24/08/2020;145105255;16
24/08/2020;145120089;58
24/08/2020;145128655;52
24/08/2020;145130388;0
24/08/2020;145131055;0
24/08/2020;145135855;49
24/08/2020;145136271;46
24/08/2020;145136805;41
24/08/2020;145137409;41
24/08/2020;145140704;0
